Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
DOUBLE TOP,Acing Ethan and Matt is the best,"max model, rahul murthy","clifton miller, john choi",21,9,Pool Play,sts22orangecountyca,Premier 5.0+
Fundamental Franks,Cain/Wong,"brandon brown, corey schneider","caleb wong, josh cain",21,19,Pool Play,sts22orangecountyca,Premier 5.0+
Assistive Touch,Archiduke Franz Ferdinand,"buddy hammon, clark marshall","archie powell, franz castillo",21,12,Pool Play,sts22orangecountyca,Premier 5.0+
Macaroni and cheese,Gigachads,"jake howhannesian, lucas pruett","dax o'hair, tyler fernandez",18,21,Pool Play,sts22orangecountyca,Premier 5.0+
How To Clutch,DM Me,"fredric hinkle, preston bies","daniel lindeen, marc baldwin",21,12,Pool Play,sts22orangecountyca,Premier 5.0+
Fibonacci Roundnet,Fish Market,"andrew kosche, matt ortlip","bryant karratti, solomon berry",19,21,Pool Play,sts22orangecountyca,Premier 5.0+
Shifty,Chapstick Enthusiasts,"samuel buckman, trevor barbosa","quinn hufler, sasha mariniuk",21,11,Pool Play,sts22orangecountyca,Premier 5.0+
Box Models,Quantum State Koalas,"jordan caradonna, michael hsu","ethan zehr, schon siguenza",21,17,Pool Play,sts22orangecountyca,Premier 5.0+
Uptown Boys,Kung/Lee,"jack granger, matthew cole","evan kung, matthew lee",21,13,Pool Play,sts22orangecountyca,Premier 5.0+
Rice and beans,Arizona’s Only Premier Team,"anthony clifford, warren foote","aidan mackey, dylan bricker",21,11,Pool Play,sts22orangecountyca,Premier 5.0+
Prophecy,Two Ships In The Night,"andrew christmas, caleb cummings","alex dluzynski, ron arbel",21,14,Pool Play,sts22orangecountyca,Premier 5.0+
Ranch x3,The Rookies,"chase meyer, jacob martinez","camden sandberg, nicholas thornburg",21,12,Pool Play,sts22orangecountyca,Premier 5.0+
Tu Eres La Leche,Movement,"david gonzales, jarratt rouse","grant marriott, lindros beard",18,21,Pool Play,sts22orangecountyca,Premier 5.0+
DOUBLE TOP,Cain/Wong,"max model, rahul murthy","caleb wong, josh cain",21,14,Pool Play,sts22orangecountyca,Premier 5.0+
